name,city,source,link,min_salary,max_salary,currency
Уборщица/Уборщик,Москва,HH.RU,https://hh.ru/vacancy/42859119?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,50000.0,руб.
Дворник,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/40907001?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Уборщик территории - дворник,Владивосток,HH.RU,https://hh.ru/vacancy/42862914?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,52000.0,,руб.
Уборщик производственных/служебных помещений,Минск,HH.RU,https://hh.ru/vacancy/42683230?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,850.0,,бел.руб.
Дворник в Кудымкар,Кудымкар,HH.RU,https://hh.ru/vacancy/42881121?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,3200.0,руб.
Дворник,Ногинск,HH.RU,https://hh.ru/vacancy/42836862?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,40000.0,руб.
Дворник,Москва,HH.RU,https://hh.ru/vacancy/42830654?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Дворник-грузчик в гостиницу,Владимир,HH.RU,https://hh.ru/vacancy/42416271?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,28000.0,руб.
Дворник,Артем,HH.RU,https://hh.ru/vacancy/41716953?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,33000.0,руб.
Уборщик помещений,Благовещенск (Амурская область),HH.RU,https://hh.ru/vacancy/42752596?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,8000.0,,руб.
Дворник,Челябинск,HH.RU,https://hh.ru/vacancy/42874150?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,14720.0,,руб.
Фасовщица-фасовщик/Уборщица-уборщик,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42658290?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,45000.0,руб.
Уборщик офисных помещений,Москва,HH.RU,https://hh.ru/vacancy/42620789?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,37000.0,руб.
Дворник,Пермь,HH.RU,https://hh.ru/vacancy/42801105?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,16000.0,16000.0,руб.
Дворник,Махачкала,HH.RU,https://hh.ru/vacancy/42805851?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Дворник,Нижний Новгород,HH.RU,https://hh.ru/vacancy/41553740?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,14000.0,,руб.
Дворник,Красноярск,HH.RU,https://hh.ru/vacancy/41960856?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,16000.0,16500.0,руб.
Дворник (на Разина 21),Владимир,HH.RU,https://hh.ru/vacancy/41804569?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,,руб.
Уборщица/Уборщик офисных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42379341?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,25000.0,руб.
Дворник,Барнаул,HH.RU,https://hh.ru/vacancy/42309579?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13100.0,,руб.
Уборщик офисных помещений,Харьков,HH.RU,https://hh.ru/vacancy/42730326?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,10000.0,12000.0,грн.
Дворник,Краснодар,HH.RU,https://hh.ru/vacancy/40771546?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,6000.0,,руб.
Утренняя уборщица/ утренний уборщик,Киров (Кировская область),HH.RU,https://hh.ru/vacancy/42794722?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,10000.0,10000.0,руб.
Дворник,Гомель,HH.RU,https://hh.ru/vacancy/42885026?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,300.0,340.0,бел.руб.
Дворник,Хотьково,HH.RU,https://hh.ru/vacancy/41702679?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,23800.0,руб.
Уборщик офисных помещений,Тула,HH.RU,https://hh.ru/vacancy/42828778?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18500.0,,руб.
Уборщик офисных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42836958?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,35000.0,руб.
Уборщица/Уборщик,Москва,HH.RU,https://hh.ru/vacancy/42803854?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Дворник,Люберцы,HH.RU,https://hh.ru/vacancy/42114884?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,,руб.
Уборщик/уборщица офисных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42733967?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,30000.0,руб.
Дворник,Щелково,HH.RU,https://hh.ru/vacancy/42836864?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,40000.0,руб.
Дворник,Нижний Новгород,HH.RU,https://hh.ru/vacancy/42826085?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Дворник,Орел,HH.RU,https://hh.ru/vacancy/42662303?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,13000.0,руб.
Дворник,Барнаул,HH.RU,https://hh.ru/vacancy/42692319?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,15000.0,руб.
Дворник,Тюменцево,HH.RU,https://hh.ru/vacancy/42830314?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Дворник,Саратов,HH.RU,https://hh.ru/vacancy/42753791?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,18000.0,руб.
Дворник по уборке придомовой территории,Москва,HH.RU,https://hh.ru/vacancy/39507118?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,38000.0,,руб.
Разнорабочий/уборщик полотенец (утренняя смена),Иркутск,HH.RU,https://hh.ru/vacancy/42728519?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,16000.0,руб.
Уборщик производственных и служебных помещений,Долгопрудный,HH.RU,https://hh.ru/vacancy/42858113?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,,руб.
Уборщик производственных и служебных помещений,Пермь,HH.RU,https://hh.ru/vacancy/42724259?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Мастер чистоты/Уборщик,Краснодар,HH.RU,https://hh.ru/vacancy/39685957?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,26000.0,,руб.
Уборщик производственный помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42099377?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12500.0,,руб.
Уборщик / уборщица,Москва,HH.RU,https://hh.ru/vacancy/42875964?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Дворник (Радонежский),Томск,HH.RU,https://hh.ru/vacancy/42280101?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Дворник,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/40907071?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,,руб.
Уборщик производственных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42419366?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,30000.0,руб.
Уборщица / Уборщик производственных помещений,Рязань,HH.RU,https://hh.ru/vacancy/42418366?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,45000.0,руб.
Уборщик офисных помещений,Красноярск,HH.RU,https://hh.ru/vacancy/41459009?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,24000.0,,руб.
Уборщик помещений,Барнаул,HH.RU,https://hh.ru/vacancy/42400886?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,9000.0,20000.0,руб.
"Дворник (ул. Гончарова, 28 ул. Штрауса, 34)",Ярославль,HH.RU,https://hh.ru/vacancy/42801009?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,18000.0,руб.
Дворник (Ленинский район),Ярославль,HH.RU,https://hh.ru/vacancy/38476619?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12000.0,,руб.
Дворник,Черноголовка,HH.RU,https://hh.ru/vacancy/42836863?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,40000.0,руб.
Уборщица/мойщица (уборщик - мойщик),Москва,HH.RU,https://hh.ru/vacancy/42304982?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,60000.0,,руб.
Дворник,Самара,HH.RU,https://hh.ru/vacancy/42727750?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13930.0,,руб.
Уборщик помещений,Чита,HH.RU,https://hh.ru/vacancy/42609694?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Разнорабочий/уборщик полотенец (вечерняя смена),Иркутск,HH.RU,https://hh.ru/vacancy/42727921?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,16000.0,руб.
Дворник,Волгоград,HH.RU,https://hh.ru/vacancy/42204991?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,7810.0,12910.0,руб.
Уборщик производственный помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42099377?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,12500.0,,руб.
Уборщица/уборщик в частный детский сад,Москва,HH.RU,https://hh.ru/vacancy/42360088?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Уборщица (уборщик),Екатеринбург,HH.RU,https://hh.ru/vacancy/42856964?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,,руб.
Уборщица/мойщица (уборщик - мойщик),Москва,HH.RU,https://hh.ru/vacancy/42304982?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,60000.0,,руб.
Уборщик помещений,Москва,HH.RU,https://hh.ru/vacancy/42813763?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Горничная,Минск,HH.RU,https://hh.ru/vacancy/42458783?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,728.0,,бел.руб.
Старший уборщик,Москва,HH.RU,https://hh.ru/vacancy/42114522?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,45000.0,58500.0,руб.
Уборщица/Уборщик в офис,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42181117?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,37000.0,,руб.
Уборщица/уборщик служебных помещений (пл. Станиславского),Новосибирск,HH.RU,https://hh.ru/vacancy/42719124?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Дворник,Артем,HH.RU,https://hh.ru/vacancy/41716953?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,33000.0,руб.
Дворник,Ульяновск,HH.RU,https://hh.ru/vacancy/42867602?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,12000.0,руб.
Уборщик производственных и служебных помещений,Тюмень,HH.RU,https://hh.ru/vacancy/42796331?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,13500.0,руб.
Уборщик/дворник,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42832925?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,5000.0,41000.0,руб.
Уборщица/Уборщик,Домодедово,HH.RU,https://hh.ru/vacancy/42762148?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,45000.0,руб.
Дворник,Казань,HH.RU,https://hh.ru/vacancy/42584290?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Уборщик в мебельный салон,Алматы,HH.RU,https://hh.ru/vacancy/42707305?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,100000.0,120000.0,KZT
Дворник/уборщица-уборщик,Новосибирск,HH.RU,https://hh.ru/vacancy/42864604?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,10000.0,30000.0,руб.
Уборщик территории (дворник),Новосибирск,HH.RU,https://hh.ru/vacancy/42497602?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,26000.0,26000.0,руб.
Уборщик / уборщица,Сургут,HH.RU,https://hh.ru/vacancy/42865351?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,37000.0,руб.
Уборщица/Уборщик офисных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42379341?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,25000.0,25000.0,руб.
Мастер чистоты/Уборщик,Ростов-на-Дону,HH.RU,https://hh.ru/vacancy/36845709?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,,руб.
Утренний уборщик помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42672695?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,14000.0,16000.0,руб.
Уборщик,Минск,HH.RU,https://hh.ru/vacancy/42455141?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,500.0,,бел.руб.
Уборщица/уборщик в магазин обуви,Казань,HH.RU,https://hh.ru/vacancy/42624432?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,8500.0,,руб.
Уборщица/Уборщик салона,Пермь,HH.RU,https://hh.ru/vacancy/42872423?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,40000.0,руб.
Уборщица/уборщик служебных помещений,Новосибирск,HH.RU,https://hh.ru/vacancy/41460427?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Дворник,Красноярск,HH.RU,https://hh.ru/vacancy/42532691?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,25000.0,руб.
Уборщица / уборщик,Москва,HH.RU,https://hh.ru/vacancy/42694685?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,15000.0,руб.
Уборщик в магазин,Ижевск,HH.RU,https://hh.ru/vacancy/42822750?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Горничная (санитарка/санитар),Минск,HH.RU,https://hh.ru/vacancy/42241268?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,700.0,,бел.руб.
Дворник,Москва,HH.RU,https://hh.ru/vacancy/42830654?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Уборщик помещений,Москва,HH.RU,https://hh.ru/vacancy/41722299?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Уборщица/уборщик,Подольск (Московская область),HH.RU,https://hh.ru/vacancy/42257034?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,45000.0,,руб.
Дворник,Пермь,HH.RU,https://hh.ru/vacancy/42801105?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,16000.0,16000.0,руб.
Дворник,Владивосток,HH.RU,https://hh.ru/vacancy/42825440?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик производственных и служебных помещений,Долгопрудный,HH.RU,https://hh.ru/vacancy/42858113?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,,руб.
Уборщик помещений,Хабаровск,HH.RU,https://hh.ru/vacancy/42505787?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,23000.0,25000.0,руб.
Уборщик,Ростов-на-Дону,HH.RU,https://hh.ru/vacancy/42817290?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,10000.0,,руб.
Уборщица/уборщик в салон красоты,Рязань,HH.RU,https://hh.ru/vacancy/42355947?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,11000.0,13000.0,руб.
Дворник,Новороссийск,HH.RU,https://hh.ru/vacancy/42809269?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,13000.0,руб.
Уборщица/Уборщик,Минск,HH.RU,https://hh.ru/vacancy/42811330?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,350.0,,бел.руб.
Уборщица/уборщик,Алматы,HH.RU,https://hh.ru/vacancy/42868125?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,30000.0,KZT
Уборщица/уборщик в фитнес-клуб,Москва,HH.RU,https://hh.ru/vacancy/42869534?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,30000.0,руб.
Дворник,Видное,HH.RU,https://hh.ru/vacancy/41684853?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,31000.0,35000.0,руб.
Уборщица/уборщик производственных и служебных помещений,Уфа,HH.RU,https://hh.ru/vacancy/41138186?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,,руб.
Уборщик,Владивосток,HH.RU,https://hh.ru/vacancy/42821331?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,18000.0,25000.0,руб.
Дворник,Нижний Новгород,HH.RU,https://hh.ru/vacancy/41957668?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,20000.0,руб.
Дворник,Сергиев Посад,HH.RU,https://hh.ru/vacancy/41998806?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,23800.0,руб.
Посудомойщица/Уборщица (посудомойщик/уборщик),Москва,HH.RU,https://hh.ru/vacancy/42296914?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,40000.0,,руб.
Дворник,Нижний Новгород,HH.RU,https://hh.ru/vacancy/41793617?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,16000.0,,руб.
Мастер чистоты / уборщик,Ростов-на-Дону,HH.RU,https://hh.ru/vacancy/41112399?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,13000.0,16000.0,руб.
Уборщица / Уборщик служебных помещений,Самара,HH.RU,https://hh.ru/vacancy/41637269?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Дворник,Екатеринбург,HH.RU,https://hh.ru/vacancy/42772455?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Дворник,Волгоград,HH.RU,https://hh.ru/vacancy/42762477?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,20000.0,руб.
Уборщик служебных помещений,Алматы,HH.RU,https://hh.ru/vacancy/42863803?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,100000.0,KZT
Уборщица/уборщик служебных помещений,Казань,HH.RU,https://hh.ru/vacancy/42795188?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,22000.0,,руб.
Уборщик производственных помещений,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42837538?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,20000.0,20000.0,руб.
Уборщик производственных и служебных помещений,Краснодар,HH.RU,https://hh.ru/vacancy/41110118?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,26000.0,,руб.
Уборщица/уборщик,Москва,HH.RU,https://hh.ru/vacancy/42868795?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,15000.0,руб.
Уборщик производственных и служебных помещений,Москва,HH.RU,https://hh.ru/vacancy/42814523?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,,руб.
Дворник,Барнаул,HH.RU,https://hh.ru/vacancy/42790820?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,14711.0,14711.0,руб.
Дворник (район Дарницкого железнодорожного вокзала),Киев,HH.RU,https://hh.ru/vacancy/42891398?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,6000.0,,грн.
Уборщик/уборщица служебных помещений,Москва,HH.RU,https://hh.ru/vacancy/42802975?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,30000.0,35000.0,руб.
Уборщик,Тюмень,HH.RU,https://hh.ru/vacancy/42822791?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщик производственных и служебных помещений,Новокузнецк,HH.RU,https://hh.ru/vacancy/37447818?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,18000.0,руб.
Уборщик / уборщица,Сургут,HH.RU,https://hh.ru/vacancy/42865351?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,37000.0,руб.
Горничная,Краснодар,HH.RU,https://hh.ru/vacancy/42818595?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,,руб.
Дворник,Кемерово,HH.RU,https://hh.ru/vacancy/42566012?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,15000.0,20000.0,руб.
Дворник / уборщик (разнорабочий),Томск,HH.RU,https://hh.ru/vacancy/42762158?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,35000.0,,руб.
Уборщик служебных помещений,Минск,HH.RU,https://hh.ru/vacancy/42387170?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,710.0,,бел.руб.
"Уборщик служебных помещений (Победа,14)",Самара,HH.RU,https://hh.ru/vacancy/42550787?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,,,
Уборщица/Уборщик в офис,Санкт-Петербург,HH.RU,https://hh.ru/vacancy/42181117?query=%D0%B4%D0%B2%D0%BE%D1%80%D0%BD%D0%B8%D0%BA,37000.0,,руб.
